fips,rural_raw_value,drinking_water_violations_raw_value,severe_housing_problems_raw_value,severe_housing_cost_burden_raw_value
42123,0.6198719776,1,0.0880522713,0.0749296135
42125,0.3233356739,1,0.0959548995,0.0958918614
42127,0.8621640113,1,0.1393188854,0.1333367352
42129,0.2648260461,1,0.0989559393,0.0898484798
42131,0.9532394798,1,0.1009433962,0.1039436891
42133,0.2845665786,1,0.1195374936,0.1072060912
44001,0.0113007698,0,0.1413748379,0.128445165
44003,0.0724922665,0,0.1467205688,0.1334618232
44005,0.0850273811,1,0.1495895839,0.157418406
44007,0.0519341164,1,0.1785528266,0.1607749925
44009,0.3363165151,1,0.1291306058,0.1327934742
45001,0.7897921383,0,0.1315649867,0.0766334441
45003,0.3701957253,0,0.1230964467,0.1103696563
45005,1,0,0.1384364821,0.1409058231
45007,0.4165660374,0,0.1206316991,0.1061556447
45009,1,1,0.1052631579,0.1540669856
45011,1,0,0.1659600242,0.1699042044
45013,0.1860119604,1,0.1361559965,0.128650986
45015,0.2206985961,0,0.1226734852,0.1211502526
45017,1,0,0.1545768566,0.1182645206
45019,0.0905997771,0,0.1691042864,0.1629802712
45021,0.6612708126,1,0.105313093,0.1064538243
45023,0.7333560414,0,0.1219415943,0.1085705149
45025,0.8316733298,1,0.1448938027,0.1143674942
45027,0.8548034934,0,0.1251618472,0.1096943389
45029,0.7609315097,0,0.1268260292,0.1101734963
45031,0.5711469676,0,0.131933439,0.1320547945
45033,0.7001272445,0,0.1652932622,0.1340328862
45035,0.1471833602,0,0.1478208648,0.1289211363
45037,0.879837861,0,0.1247252747,0.0885154062
45039,0.7728184075,0,0.1757990868,0.105997552
45041,0.3920866196,0,0.1486773508,0.1364286006
45043,0.4218661283,1,0.1339042429,0.1002099044
45045,0.1189609045,0,0.1283030804,0.1168689183
45047,0.3968219636,0,0.1413975552,0.1314938813
45049,1,0,0.1214128035,0.126920713
45051,0.24423908,1,0.142114256,0.1365053852
45053,0.8914938696,0,0.1840324763,0.1307093426
45055,0.5281256211,0,0.1449799197,0.1219364964
45057,0.379363856,0,0.1121737942,0.1093133283
45059,0.6402078799,0,0.1536787975,0.1164283984
45061,1,0,0.1661392405,0.111528608
45063,0.2515451153,1,0.120383155,0.0989998116
45065,1,1,0.1074270557,0.1050473994
45067,0.5910975568,0,0.1613646842,0.1191769375
45069,0.6523418457,0,0.1607717042,0.15512729
45071,0.6727909011,0,0.1354476379,0.1199421965
45073,0.637475034,0,0.1193891717,0.10816661
45075,0.6548211296,0,0.1625990984,0.1751879443
45077,0.3755897842,1,0.1602953074,0.1408130409
45079,0.0855827388,0,0.1870436248,0.1804467526
45081,0.9856855052,0,0.1660899654,0.1103400416
45083,0.2951520898,0,0.1295423819,0.1148809954
45085,0.3479764296,0,0.1510174062,0.1240641434
45087,0.6428938482,1,0.1058295964,0.0947494916
45089,0.8307870818,1,0.1841230258,0.1680709534
45091,0.2266581587,1,0.1144787464,0.1058653123
46003,1,0,0.0717703349,0.0728407908
46005,0.2535380438,0,0.1280367695,0.1127819549
46007,1,0,0.1363636364,0.1480582524
46009,1,1,0.0777096115,0.0751215201
46011,0.3113018182,0,0.1095579902,0.0942436209
46013,0.269418553,1,0.1138888889,0.1034976351
46015,1,0,0.0929648241,0.0699223085
46017,1,0,0.2621359223,0.1682464455
46019,0.5031728986,0,0.1576971214,0.1341404358
46021,1,1,0.0839694656,0.0665634675
46023,1,0,0.1435810811,0.1249115357
46025,1,0,0.1263537906,0.1270226537
46027,0.2210195764,0,0.2067669173,0.1873925501
46029,0.2712091792,1,0.1408274133,0.1131259358
46031,1,0,0.1682242991,0.0915564598
46033,1,0,0.1462068966,0.1218286863
46035,0.2137702946,0,0.1084266352,0.0831433713
46037,1,0,0.0867678959,0.073774179
46039,1,0,0.0640668524,0.0471976401
46041,1,0,0.1848484848,0.0731391586
46043,1,0,0.1100917431,0.0785984848
46045,1,1,0.0906040268,0.107641196
46047,1,0,0.1666666667,0.156952034
46049,1,0,0.077124183,0.087431694
46051,1,0,0.1118421053,0.0890034364
46053,1,0,0.089456869,0.1005154639
46055,1,0,0.0408450704,0.0644122383
46057,1,1,0.0793269231,0.0577193806
46059,1,0,0.0992647059,0.0728070175
46061,1,0,0.0821917808,0.0779569892
46063,1,0,0.0470588235,0.0492170022
46065,0.2867998874,0,0.108811749,0.0653862449
46067,1,0,0.0945017182,0.055360897
46069,1,0,0.0545454545,0.0747474747
46071,1,0,0.1944444444,0.1563421829
46073,1,0,0.100591716,0.0653008963
46075,1,0,0.05,0.0881458967
46077,1,0,0.1130653266,0.0877645844
46079,0.4421737951,0,0.1038961039,0.1218005296
46081,0.3275380317,0,0.1269126913,0.1194807489
46083,0.2547536103,1,0.0813106796,0.0762542059
46085,1,0,0.1481481481,0.0976491863
46087,1,0,0.0689655172,0.0700696056
46089,1,1,0.0574712644,0.0946601942
46091,1,0,0.0701754386,0.0306188925
46093,0.3325405333,0,0.0685791125,0.0608395324
46095,1,0,0.1709401709,0.1057884232
46097,1,0,0.1098901099,0.0789779326
46099,0.1433721744,0,0.1116025641,0.0932862017
46101,1,0,0.1272727273,0.0872756933
46102,1,0,0.5086705202,0.1656565657
46103,0.1801926352,1,0.119191001,0.1154010191
46105,1,0,0.1015625,0.0726643599
46107,1,0,0.0516431925,0.0813953488
46109,1,1,0.1164383562,0.0604142693
46111,1,0,0.0782122905,0.0940766551
46115,1,1,0.0894308943,0.0803886926
46117,0.3003355705,0,0.048,0.1009538951
46119,1,0,0.075862069,0.0742115028
46121,1,0,0.234439834,0.1049495875
46123,1,0,0.1071428571,0.0980207352
46125,1,0,0.0793650794,0.0905818836
46127,0.5790851228,0,0.0935672515,0.0922789897
46129,1,0,0.1017316017,0.0638390905
46135,0.3126555127,0,0.084930088,0.0651036215
46137,1,0,0.2101449275,0.1390625
47001,0.3652088223,0,0.1218724778,0.1153069861
47003,0.5510878436,1,0.1348785256,0.1342647535
47005,1,0,0.1036866359,0.0943985021
47007,1,0,0.1316326531,0.1009029345
47009,0.3720062093,0,0.1060475781,0.0877040508
47011,0.3194807586,0,0.1283272283,0.1258382643
47013,0.4878284783,0,0.1273420133,0.1074630635
47015,1,0,0.1128747795,0.106111736
47017,0.8210267229,0,0.0973612375,0.1078954763
47019,0.4073745475,0,0.1006583139,0.0975257912
47021,1,0,0.0842824601,0.08325786
47023,0.659419872,0,0.0883797054,0.0809007506
47025,0.7132915145,0,0.115585384,0.108541351
47027,1,1,0.1025210084,0.1028667791
47029,0.678935526,0,0.1251743375,0.1116087048
47031,0.4607611118,0,0.1213473121,0.1107847251
47033,1,0,0.1327762303,0.1087497607
47035,0.5394390384,0,0.096135721,0.0844554644
47037,0.0314254823,0,0.171323079,0.1587042868
47039,1,0,0.12,0.1327880683
47041,0.7597111554,1,0.1171339564,0.1334805545
47043,0.6954248366,0,0.0991609458,0.0759968802
47045,0.5437623978,0,0.1149386085,0.1202397743
47047,0.746868302,0,0.0976145637,0.1129486939
47049,1,0,0.0899932841,0.0811772758
47051,0.6790339926,0,0.1175220164,0.0922351189
47053,0.7077475262,0,0.1044507332,0.0972509137
47055,0.7311672049,1,0.107064502,0.0883363472
47057,0.8443065414,0,0.1225254147,0.1191802183
47059,0.6732951306,0,0.100837277,0.0885752432
47061,1,1,0.1003102378,0.086865734
47063,0.2266081645,0,0.1207601144,0.1009866275
47065,0.1250604166,0,0.1297992131,0.1197973537
47067,1,0,0.1438596491,0.1231254933
47069,0.7925928835,0,0.130794702,0.1433607521
47071,0.6709776005,0,0.1149745016,0.1103698617
47073,0.620757744,1,0.1088913282,0.0838765556
47075,0.4614308106,0,0.1411516854,0.1491606002
47077,0.7716758854,0,0.1173210162,0.1059760956
47079,0.6777229106,0,0.1120556414,0.0867616456
47081,1,0,0.0910131654,0.073391383
47083,1,0,0.0996503497,0.1054216867
47085,1,0,0.0837070254,0.0892011608
47087,1,1,0.1093922652,0.1086459286
47089,0.7581698151,0,0.1008814887,0.0871323352
47091,1,0,0.1202623907,0.0787507472
47093,0.091932497,0,0.1229727971,0.1200002091
47095,1,0,0.1376811594,0.1527183873
47097,0.7246947461,0,0.1312192455,0.1260631481
47099,0.7355239023,0,0.1286017592,0.0967224681
47101,1,0,0.1074380165,0.1109090909
47103,0.7134686713,0,0.1126158232,0.0868335147
47105,0.3565572277,0,0.1080275229,0.0949395037
47107,0.6166191155,0,0.1155209072,0.0826771654
47109,1,0,0.0733197556,0.0652407567
47111,0.7551554569,0,0.1608202914,0.1275510204
47113,0.263238315,0,0.165503876,0.1687243879
47115,0.9134445331,0,0.0981228669,0.0954953305
47117,0.6522524623,0,0.115172956,0.0923220392
47119,0.3748192604,0,0.1077082793,0.1111943466
47121,1,0,0.1208576998,0.1010845099
47123,0.732972973,1,0.1114401077,0.1038140251
47125,0.1773262022,0,0.1360056804,0.1175360792
47127,0.9989165764,0,0.1111111111,0.0943767204
47129,1,0,0.1047819972,0.0804144775
47131,0.5930749992,0,0.1017964072,0.07311402
47133,1,0,0.1042382589,0.1213464303
47135,1,0,0.0786885246,0.0854361932
47137,1,0,0.0717592593,0.1021365294
47139,1,0,0.1149179158,0.0942203492
47141,0.3852656097,0,0.1255675591,0.1458215962
47143,0.7052631579,1,0.1019208154,0.1031771502
47145,0.5211407385,1,0.1049368542,0.0936741331
47147,0.5300056316,0,0.110043339,0.1054078146
47149,0.1596405123,1,0.1279055105,0.1139450551
47151,1,0,0.0972466315,0.1057181672
47153,1,0,0.0980392157,0.1293558606
47155,0.5336552145,0,0.1348635067,0.1082085618
47157,0.0340276463,0,0.188196823,0.1794844418
47159,1,1,0.1444816054,0.1075521193
47161,1,1,0.1011787819,0.0830645161
47163,0.2653591548,0,0.1121969414,0.1029382705
47165,0.2525919473,0,0.1214207048,0.1070363665
47167,0.6666229293,0,0.1136779506,0.1041580519
47169,1,0,0.171641791,0.1697782964
47171,0.5144466756,0,0.0936058009,0.0957519465
47173,1,1,0.0991902834,0.0636338264
47175,1,1,0.101659751,0.0435339309
47177,0.6163651015,0,0.142178594,0.0821419116
47179,0.2575995669,0,0.124191933,0.1281580752
47181,1,1,0.10670194,0.0703545573
47183,0.6743662999,0,0.0813469542,0.0806205289
47185,0.791927169,0,0.1086851043,0.1029272002
47187,0.1864196733,1,0.1003985465,0.1085922727
47189,0.3523829508,1,0.1046522601,0.0943567082
48001,0.6786195228,1,0.144461305,0.1162083307
48003,0.1831810854,1,0.1237031125,0.1457973291
48005,0.5190578158,1,0.1483146067,0.1292153048
48007,0.2357532522,1,0.1770334928,0.1511847914
48009,0.8735981308,0,0.1127596439,0.1126248865
48011,1,0,0.0563380282,0.0761904762
48013,0.7145219575,0,0.1619496855,0.1067687096
48015,0.7883448802,1,0.1558277027,0.1314192942
48017,0.2527520278,0,0.0948717949,0.0277497477
48019,1,0,0.129994037,0.1198554273
48021,0.7200460829,1,0.1570195075,0.1184814475
48023,1,0,0.1092715232,0.1261137766
48025,0.5416626405,1,0.1583284285,0.1424908425
48027,0.1369065445,1,0.1651790845,0.1516910369
48029,0.0470765292,1,0.1823670908,0.1575969409
48031,1,0,0.1221052632,0.1145833333
48033,1,1,0.0717948718,0.0691823899
48035,1,1,0.1250888415,0.0579608939
48037,0.379436556,0,0.1484478446,0.1242297934
48039,0.2259542888,1,0.1292191334,0.1050421795
48041,0.1185038208,1,0.2367115097,0.2275752366
48043,0.3418185627,1,0.1551540914,0.1012521589
48045,1,1,0.1711711712,0.1789264414
48047,0.3644714528,0,0.1628865979,0.1090909091
48049,0.4339939625,0,0.1365187713,0.1183998881
48051,1,1,0.1295264624,0.0749420902
48053,0.6732342764,1,0.1399108138,0.1158202606
48055,0.5459320445,1,0.2085225288,0.1096166342
48057,0.400427733,1,0.1406451613,0.0424757282
48059,1,1,0.0667302193,0.0644
48061,0.1758147533,1,0.2184111359,0.1344854894
48063,1,0,0.1664766249,0.1295510386
48065,1,0,0.0592105263,0.0417431193
48067,0.8056160821,1,0.1407211961,0.1113816739
48069,1,1,0.1469979296,0.1161572052
48071,0.5410663288,1,0.1687353237,0.0965190859
48073,0.7246488931,1,0.1469050894,0.1090634441
48075,0.3223289316,0,0.0845410628,0.1221674877
48077,1,0,0.1177184466,0.0880201765
48079,1,0,0.1282051282,0.0658227848
48081,1,1,0.0541516245,0.0657989877
48083,0.5316241541,0,0.1055900621,0.0969321149
48085,0.0614956809,0,0.1441205948,0.1304822247
48087,1,0,0.1706161137,0.0408626561
48089,1,0,0.1207142857,0.074176969
48091,0.4661147609,1,0.1290455406,0.1265385022
48093,1,1,0.1177042802,0.0649452269
48095,1,1,0.0683229814,0.0479896239
48097,0.6029567054,1,0.1235641105,0.0976043719
48099,0.1952872083,1,0.1256522647,0.0999764299
48101,1,0,0.106870229,0.13003663
48103,1,0,0.1238390093,0.0653676933
48105,1,0,0.0772200772,0.0145208132
48107,1,1,0.1369509044,0.0852585259
48109,1,0,0.0535433071,0.025728988
48111,0.2330288124,1,0.0845665962,0.0334654337
48113,0.0057825806,0,0.2078623508,0.17108297
48115,0.2990526654,1,0.1814946619,0.1164278403
48117,0.1648280687,0,0.1500412201,0.1108412836
48119,1,0,0.0875912409,0.1023738872
48121,0.0720370865,0,0.1354819643,0.1303696201
48123,0.5139729621,0,0.1338880484,0.1208598726
48125,1,1,0.1181102362,0.125984252
48127,0.3482298317,0,0.2810344828,0.2158652159
48129,1,0,0.1506276151,0.0875975716
48131,1,1,0.125,0.0721189591
48133,1,1,0.1194921583,0.1070901034
48135,0.0909057885,1,0.1622331413,0.1365459141
48137,1,1,0.1321428571,0.1340425532
48139,0.3069444805,1,0.1322755541,0.1227100513
48141,0.0402364909,1,0.1905546784,0.1541842064
48143,0.5098836526,1,0.1872696817,0.1751880174
48145,0.6819896275,1,0.1660516605,0.0907501311
48147,0.7813078347,0,0.1379310345,0.1096605744
48149,0.7945569879,1,0.1118119266,0.0938862307
48151,1,1,0.0651465798,0.0642076503
48153,1,0,0.0897097625,0.0794003331
48155,1,1,0.1276595745,0.1484184915
48157,0.0479800773,0,0.1497076475,0.1319176927
48159,1,0,0.0846262341,0.0786868161
48161,1,0,0.105102818,0.1035313002
48163,0.5070437857,0,0.1605456453,0.1101103355
48165,0.6727474766,1,0.1512915129,0.107364685
48167,0.0406436601,1,0.1590900474,0.1642971039
48169,1,1,0.082111437,0.052173913
48171,0.5644153414,1,0.1463632307,0.1212775951
48173,1,0,0.2307692308,0.0431893688
48175,1,0,0.1011235955,0.0694551036
48177,0.6462117743,0,0.1681120747,0.0878083157
48179,0.2054930042,0,0.1478426396,0.1109487111
48181,0.4768966306,1,0.1354370835,0.1251377211
48183,0.1346034659,1,0.1518593934,0.1265396335
48185,0.7451824518,1,0.1393875396,0.1107262911
48187,0.2482195176,1,0.1228610541,0.0865788142
48189,0.3046245618,1,0.1553748871,0.1229103343
48191,1,1,0.0973451327,0.0320150659
48193,1,1,0.1340206186,0.0919154646
48195,1,0,0.1218130312,0.0807909605
48197,1,1,0.0778688525,0.0760517799
48199,0.5072113247,1,0.124453087,0.0980094066
48201,0.0113372133,1,0.2074549067,0.1699456656
48203,0.5490492308,1,0.1460350154,0.1260647359
48205,0.4620958751,0,0.0909090909,0.0775969962
48207,1,1,0.10591133,0.0644051131
48209,0.2974359825,0,0.2097144539,0.1696557254
48211,1,0,0.1227436823,0.0901960784
48213,0.6594400487,1,0.1605629298,0.1181873852
48215,0.0890522416,1,0.2476827501,0.1483676124
48217,0.775101745,0,0.1310847068,0.0855401922
48219,0.4149138692,1,0.1442974165,0.1079117686
48221,0.4108412611,1,0.1312254598,0.1384716408
48223,0.6008644358,0,0.1516915242,0.1144061418
48225,0.7310341702,1,0.1645139361,0.1091946029
48227,0.1693918531,1,0.1409618574,0.0997979443
48229,1,0,0.2298850575,0.1017639077
48231,0.6132598343,1,0.1777373794,0.1207958572
48233,0.3768249503,1,0.0792151163,0.0834719492
48235,1,0,0.2,0.0692041522
48237,1,0,0.1200686106,0.1029304029
48239,0.6056845476,0,0.120271581,0.10771923
48241,0.7785627653,1,0.1197651663,0.0902037618
48243,1,0,0.103960396,0.1128834356
48245,0.0984695508,1,0.150296496,0.1498641244
48247,1,1,0.1754385965,0.1401952085
48249,0.5008356689,1,0.1725749903,0.153082634
48251,0.4647273617,1,0.1311663794,0.1145488746
48253,1,1,0.1165803109,0.1259221136
48255,1,1,0.1478555305,0.1421217547
48257,0.4192209758,0,0.1520891968,0.1200114258
48259,0.5680345085,1,0.1479089791,0.1442626837
48261,1,0,0.08,
48263,1,0,0.0612244898,0.0708333333
48265,0.3945777406,1,0.1428571429,0.125
48267,1,0,0.077994429,0.1113786875
48269,1,0,0.0470588235,
48271,1,0,0.0096153846,0.0135501355
48273,0.1963595361,1,0.2456747405,0.1909534368
48275,1,1,0.064,0.060137457
48277,0.4750838524,0,0.1685900652,0.1650354019
48279,0.5687236489,1,0.1096634093,0.0747955748
48281,0.6613492394,1,0.1197982346,0.1370583814
48283,1,0,0.1363636364,0.0775588048
48285,0.8238678271,0,0.106741573,0.0957258472
48287,1,1,0.1666666667,0.1312154696
48289,1,0,0.1018744906,0.0747278126
48291,0.7737045445,0,0.1574575659,0.1198063595
48293,0.699223336,1,0.1588785047,0.1411992263
48295,1,0,0.1310043668,0.0896273917
48297,1,0,0.1206225681,0.0971018083
48299,0.502141882,1,0.149132321,0.1114864865
48301,1,0,0.2857142857,
48303,0.1052057211,1,0.1951055137,0.1804640049
48305,1,1,0.1377672209,0.0938310005
48307,0.3595019659,1,0.122611465,0.0978925901
48309,0.2402188971,1,0.179521206,0.1670831538
48311,1,0,0.1837837838,0.2205882353
48313,1,0,0.1643663739,0.1260959257
48315,1,1,0.1301115242,0.0978569584
48317,1,1,0.1390374332,0.035
48319,1,0,0.0738255034,0.0543559196
48321,0.4673562267,1,0.1921812203,0.1573538857
48323,0.0657142364,0,0.2433578293,0.1353148673
48325,0.8426144873,0,0.1467342678,0.0984412967
48327,1,0,0.1546961326,0.1184041184
48329,0.1372137214,1,0.1651051098,0.1412494854
48331,0.5711804153,1,0.1401437372,0.115412334
48333,1,1,0.0825958702,0.0589556429
48335,0.3505005562,0,0.1238938053,0.0868113523
48337,0.7285750063,0,0.1110402042,0.1336100662
48339,0.2287623521,1,0.1406475995,0.1208603797
48341,0.314589381,0,0.1450326323,0.0957340562
48343,1,0,0.1138975967,0.0812706271
48345,1,0,0.052173913,0.0451467269
48347,0.4782608696,0,0.2150537634,0.1680206641
48349,0.5367132867,1,0.1701704545,0.1258951915
48351,1,0,0.1469344609,0.079002079
48353,0.2962410096,0,0.1567567568,0.1077779774
48355,0.062770048,0,0.1870691979,0.153675746
48357,0.1621567649,0,0.1581137309,0.0935492879
48359,1,0,0.0769230769,0.0830258303
48361,0.3606853127,1,0.1137587726,0.1169109065
48363,0.5037840121,1,0.1434761675,0.1448756594
48365,0.7186430128,1,0.1038485034,0.0766844522
48367,0.6434807249,1,0.1255534783,0.1095784574
48369,1,0,0.1041009464,0.0539617486
48371,0.4371750148,1,0.0970970971,0.1182795699
48373,0.8884344512,1,0.1541397534,0.1059793349
48375,0.1126429023,0,0.1966129219,0.1633652348
48377,1,1,0.1412300683,0.2125228519
48379,1,1,0.1199563795,0.0979814017
48381,0.1697725803,0,0.1205947137,0.1115451628
48383,1,0,0.1448598131,0.1222879684
48385,1,1,0.1284916201,0.0984682713
48387,1,0,0.1579520697,0.1516339869
48389,0.1130322756,1,0.1437346437,0.1212578616
48391,1,1,0.1529680365,0.1298292902
48393,1,0,0.0322580645,0.0203389831
48395,1,0,0.1561014263,0.1156770749
48397,0.1373598345,0,0.1042773274,0.0913167132
48399,1,1,0.1228304406,0.076581576
48401,0.6407476922,1,0.1285754744,0.0970515262
48403,1,1,0.147161066,0.0927353422
48405,1,1,0.1327014218,0.1433704635
48407,1,1,0.1740740741,0.1204415533
48409,0.2783215766,1,0.1747165057,0.1257582928
48411,1,0,0.112244898,0.0952380952
48413,1,0,0.0451977401,0.0696278511
48415,0.3180368533,0,0.1221757322,0.0494736842
48417,1,1,0.0748031496,0.0756234916
48419,0.7867371576,1,0.154494382,0.098347394
48421,1,0,0.1728395062,0.139657444
48423,0.3492476839,1,0.1475883257,0.1202161475
48425,1,1,0.1565891473,0.0990296804
48427,0.2859526699,1,0.213172043,0.1401940606
48429,0.400615317,0,0.1344165436,0.126092021
48431,1,0,0.0860759494,0.0441558442
48433,1,0,0.0723404255,0.0593406593
48435,1,0,0.1333333333,0.1041490262
48437,1,0,0.1373737374,0.1635773865
48439,0.0122815828,1,0.1684700698,0.150049666
48441,0.1750600525,1,0.132013511,0.124016571
48443,1,0,0.1388235294,0.1452784504
48445,0.3014960696,1,0.181372549,0.1782178218
48447,1,1,0.1048387097,0.085483871
48449,0.5065446283,0,0.2050680432,0.1259512938
48451,0.1668374957,1,0.1430324668,0.119036404
48453,0.0511065054,1,0.1820992756,0.1579090731
48455,1,1,0.1198979592,0.0980989957
48457,1,1,0.1256704981,0.1257142857
48459,0.8069059963,0,0.146483705,0.1107688095
48461,1,0,0.0598591549,0.076602831
48463,0.3516528253,1,0.1327327327,0.0990362668
48465,0.1030975497,1,0.207184887,0.1240669886
48467,1,0,0.1238376049,0.0936168263
48469,0.2774121486,1,0.142314436,0.1252442067
48471,0.4317408377,1,0.2031118587,0.1778257441
48473,0.7736028454,1,0.150708707,0.1029352634
48475,0.2131569907,0,0.1546511628,0.0875
48477,0.514173998,1,0.1413160734,0.1153899336
48479,0.058596704,1,0.2360737484,0.1602581762
48481,0.4752946837,0,0.1854569713,0.1288604181
48483,1,0,0.1085271318,0.0684002261
48485,0.1274835717,0,0.1430202387,0.1127734741
48487,0.260960658,1,0.1526717557,0.124059293
48489,0.3559809562,0,0.2188081937,0.1061761342
48491,0.0915261807,0,0.131141519,0.1184922748
48493,0.8731131791,0,0.1483775811,0.100763094
48495,0.1809780516,0,0.1155963303,0.0327624721
48497,0.9050734351,1,0.1338867603,0.0887561607
48499,0.8729121602,0,0.1347739551,0.1200343446
48501,1,1,0.1473880597,0.0686604886
48503,0.5195052331,0,0.1295546559,0.0955823293
48505,0.2121823025,1,0.2380410023,0.1331736527
48507,0.306204757,0,0.1281296024,0.0805111821
49001,1,0,0.1082352941,0.1123310811
49003,0.3173793917,1,0.1170651278,0.1015195603
49005,0.1443967136,1,0.1477948464,0.1190425857
49007,0.3461689202,0,0.1817010309,0.1403553953
49009,1,0,0.1230769231,0.1312741313
49011,0.0083655243,1,0.0946769791,0.0805545247
49013,0.6804960196,1,0.1333333333,0.1081123245
49015,1,0,0.0985507246,0.0560024752
49017,1,0,0.1150684932,0.0731335703
49019,0.179542869,1,0.2341920375,0.1257088847
49021,0.2860933163,1,0.1299689879,0.1004661883
49023,0.462922111,0,0.1285714286,0.0867430442
49025,1,1,0.1064891847,0.0910563837
49027,1,1,0.0951248514,0.0961724806
49029,1,1,0.0784593438,0.0573496659
49031,1,0,0.137037037,0.1441947566
49033,1,1,0.0984848485,0.1006369427
49035,0.0069142231,1,0.1391318493,0.1198798004
49037,1,1,0.2443693694,0.1053000233
49039,0.8224496255,1,0.1300813008,0.1112041134
49041,0.6100269492,0,0.0986206897,0.0810437664
49043,0.4464197181,1,0.1276437848,0.1237472457
49045,0.1974744835,1,0.094869993,0.0604020941
49047,0.4476417743,1,0.1305122494,0.0857890148
49049,0.0422915412,1,0.145106893,0.1122107234
49051,0.2786018167,1,0.147556391,0.1185869753
49053,0.1486584683,1,0.1589409369,0.1350373322
49055,1,1,0.0900473934,0.0713606089
49057,0.0559142409,1,0.1244874715,0.1024717071
50001,0.8352915986,0,0.1250863856,0.1145506519
50003,0.6315902214,0,0.160179125,0.1734322508
50005,0.8384877452,1,0.1473053892,0.1223004509
50007,0.2606536243,0,0.1650891481,0.1536115985
50009,1,0,0.1703296703,0.1378655526
50011,0.7723941857,0,0.1347313237,0.1282983094
50013,1,0,0.1487179487,0.1381470491
50015,1,1,0.1740535549,0.1395850175
50017,1,0,0.1332256762,0.1226309027
50019,1,0,0.1565255732,0.1520773452
50021,0.6772436109,1,0.1606,0.1489370253
50023,0.665356898,1,0.1241296996,0.1176376823
50025,0.7094216316,1,0.1695048467,0.1539470233
50027,0.7864353367,1,0.151241535,0.1141248085
51001,0.9035405381,1,0.1279151943,0.1115552874
51003,0.4037457182,0,0.126320678,0.129725301
51005,0.5313670104,1,0.0858704137,0.0852224305
51007,1,0,0.1454720617,0.1015000974
51009,0.6236624397,0,0.0968899522,0.1033492037
51011,1,0,0.0881164107,0.0655737705
51013,0,0,0.1594996805,0.1421591139
51015,0.8426445726,0,0.0910307898,0.087579244
51017,1,0,0.104109589,0.1235884567
51019,0.707344391,0,0.0839789278,0.0839344262
51021,1,0,0.0973451327,0.0600858369
51023,0.5943862365,0,0.0829827916,0.0819990673
51025,1,0,0.0948348857,0.1055674872
51027,1,1,0.1061827957,0.1110784602
51029,1,1,0.1572052402,0.0962613557
51031,0.5685507038,0,0.0856372218,0.0771911647
51033,1,0,0.1,0.088167465
51035,0.9762647916,0,0.0907216495,0.085947572
51036,1,0,0.1296928328,0.11988514
51037,1,0,0.1422366992,0.1761523989
51041,0.0803104118,0,0.1148077655,0.1056071781
51043,1,1,0.144112478,0.1030534351
51045,1,0,0.1030927835,0.0936073059
51047,0.5706538286,0,0.1399095534,0.1196097994
51049,0.9330232558,0,0.1065162907,0.1283120707
51051,1,1,0.1103139013,0.1111768185
51053,0.7166422156,0,0.1139240506,0.1134652074
51057,1,0,0.1848837209,0.139656816
51059,0.0154175965,0,0.1439040803,0.1194074933
51061,0.574562846,0,0.1160188457,0.1101050486
51063,1,0,0.1097834205,0.0962368908
51065,0.6394363096,0,0.0886773547,0.0944376528
51067,0.9006736788,1,0.1114136601,0.088898183
51069,0.3940975071,0,0.1035905271,0.0911133749
51071,1,0,0.0996336996,0.0799754864
51073,0.7257110382,1,0.09375,0.0871002564
51075,0.9272859627,0,0.0877842411,0.0657238783
51077,0.9988912802,0,0.0842880524,0.073918168
51079,1,1,0.102853351,0.0817074768
51081,0.8777982618,0,0.1177394035,0.1414004079
51083,0.7821115749,0,0.1303221029,0.1400487536
51085,0.3700706499,0,0.0948896056,0.0803874092
51087,0.0369420047,0,0.1426037066,0.1287515366
51089,0.6506437937,0,0.114550329,0.0910398685
51091,1,0,0.0609137056,0.0251046025
51093,0.5845464436,1,0.1105210753,0.1029869528
51095,0.1416157641,0,0.1181512605,0.1094712942
51097,1,0,0.1711229947,0.1906812843
51099,1,1,0.1005823187,0.0842667763
51101,1,0,0.0915228807,0.1018950437
51103,1,0,0.1010587103,0.0839723209
51105,1,0,0.1437234688,0.1402376033
51107,0.1194653161,0,0.1025867787,0.0935478544
51109,1,1,0.1085271318,0.0979409374
51111,1,0,0.1045296167,0.0824455767
51113,1,1,0.122705314,0.0893365893
51115,1,0,0.077247191,0.0435868962
51117,0.8325802302,0,0.1477676808,0.1183215224
51119,1,0,0.1375545852,0.0773719473
51121,0.2608477653,0,0.1733502181,0.1678436911
51125,1,1,0.1357723577,0.1381188119
51127,1,0,0.1083684527,0.0777202073
51131,1,0,0.1049149338,0.1131845842
51133,1,0,0.1326829268,0.103125
51135,1,1,0.1186440678,0.1244733818
51137,0.5668340045,1,0.1156048676,0.0928713434
51139,0.7999915644,0,0.122928915,0.1307102367
51141,1,0,0.1009055627,0.0856430155
51143,0.8906133783,1,0.1232515711,0.1216068117
51145,0.9809118782,0,0.0508395522,0.0693258223
51147,0.6673531969,0,0.1862262825,0.1564014827
51149,0.4905603348,0,0.1224979984,0.0946930281
51153,0.0459494322,0,0.1422685893,0.119293136
51155,0.4259171598,1,0.1083591331,0.1191900267
51157,1,1,0.0918918919,0.0996402878
51159,1,0,0.0711743772,0.1031406138
