fips,cropland_acres,land_area_acres,cropland_share_of_land
37193,38425,482353.730294183,0.0796614550416453
37195,108242,235247.506417729,0.460119648655467
37197,60812,214363.433443848,0.283686443266125
37199,6394,200058.993441939,0.0319605726790566
38001,383212,632029.8091148,0.606319503405566
38003,779028,954597.983835942,0.816079662005534
38005,503273,888675.354108094,0.566318169704507
38007,125360,735032.566737899,0.170550266305005
38009,842067,1068068.9702515,0.788401333110275
38011,320727,743557.550659695,0.43134119170123
38013,429300,706316.234935996,0.607801405044727
38015,397812,1044924.43210962,0.38070887020686
38017,909160,1129558.12221454,0.804881114233909
38019,824660,953040.120069591,0.865294107387403
38021,485403,724155.76402428,0.670301921374646
38023,500342,807122.973462888,0.619908014578408
38025,413314,1285434.6379505,0.32153637983413
38027,267671,403352.779426256,0.663615112261642
38029,549564,965376.438360817,0.569274303952503
38031,304066,405810.978567231,0.749279876738538
38033,184413,640566.445290837,0.287890509026383
38035,694049,919184.232575633,0.755070610877664
38037,456876,1061909.14065762,0.43024019900334
38039,301369,453558.523937298,0.66445449505357
38041,538215,724633.022615828,0.742741474929084
38043,485094,864679.535951831,0.561010154433704
38045,604057,733443.261282869,0.823590633232407
38047,275609,635263.217372833,0.433850083654767
38049,604283,1199322.9910405,0.503853427737377
38051,294277,623720.374475534,0.4718091825162
38053,519205,1766485.11272002,0.293919827719653
38055,780592,1350573.93941979,0.577970577705168
38057,189015,667379.749611257,0.283219561441742
38059,563055,1232568.09407924,0.456814518163087
38061,660142,1168104.34363264,0.565139581578005
38063,482785,628361.614243895,0.768323508400387
38065,163987,462338.479098582,0.354690356553762
38067,582403,715862.592131454,0.813568143386173
38069,369177,651702.173177145,0.566481155341569
38071,576201,758634.888354928,0.759523466221638
38073,345179,551982.238710644,0.62534439659923
38075,480047,561435.849843451,0.855034462323442
38077,741871,918831.458014767,0.807407053305392
38079,343691,577946.70392363,0.594675940993714
38081,403087,549429.331737399,0.733646670674395
38083,340624,622224.523287177,0.547429404100794
38085,158636,700192.992011935,0.226560393791111
38087,291962,777769.188357517,0.375383859852512
38089,484971,854344.351167558,0.56765284318581
38091,363602,455771.422802081,0.797772703177781
38093,926595,1422018.19399058,0.651605586985996
38095,504856,656072.126079027,0.769512954341225
38097,517054,551597.385670533,0.937375726267192
38099,679748,820228.356101662,0.828730188298622
38101,870276,1288338.05748196,0.675502827030465
38103,642353,813140.990514136,0.789965095221494
38105,805697,1329664.01255121,0.605940291979564
39001,83742,373678.011844127,0.224102027268684
39003,165982,257628.953737535,0.644267647684886
39005,113677,270710.912268823,0.419920272320297
39007,79528,449547.023089516,0.176906966157718
39009,28336,322331.538700924,0.0879094863450256
39011,216477,256888.337149868,0.84268909364191
39013,36012,340561.023802543,0.105743163436341
39015,122497,313307.823471288,0.390979703739271
39017,65726,298570.257157563,0.22013579190949
39019,61817,252551.808463137,0.244769579660417
39021,193824,274545.252643434,0.705981976136113
39023,144995,253362.593341897,0.572282585552549
39025,59900,289638.497994674,0.206809524337132
39027,219318,261588.102839298,0.838409689200331
39029,100480,340426.821117227,0.295158882223911
39031,86800,360902.74370857,0.240508008080125
39033,187202,257142.716324864,0.728008176453642
39035,627,292614.77901877,0.00214274891412706
39037,337189,382785.395226032,0.880882615181523
39039,185250,263321.195456056,0.703513439847326
39041,116702,283613.646255693,0.411482315962988
39043,68411,160824.373992391,0.425377063822656
39045,162719,322793.743632661,0.504095891601834
39047,187328,260070.971923951,0.720295689342745
39049,41888,340749.999125295,0.122928833771171
39051,196614,259486.160468218,0.757705149458563
39053,31076,298578.882123781,0.104079698399825
39055,28770,256274.919292599,0.112262253674353
39057,131972,264723.236298886,0.498528205703095
39059,53476,334234.620224228,0.15999539474434
39061,8986,259490.416611301,0.0346294098924679
39063,234870,340046.183694915,0.690700296788868
39065,229202,300982.537446903,0.761512617789111
39067,36026,257491.872027425,0.139911212405815
39069,233278,266246.513960585,0.876172974172854
39071,179798,353973.510985667,0.507941962943324
39073,13333,269663.586999627,0.0494430862852034
39075,85031,270473.223332577,0.314378624812871
39077,198615,315035.550936014,0.63045265656491
39079,23657,268998.652365421,0.0879446785029361
39081,29372,261199.555820846,0.112450420934659
39083,129291,336319.422624765,0.384429180423074
39085,8020,146812.625619274,0.0546274543226144
39087,12466,290171.4449962,0.0429608089113085
39089,144219,436753.525742898,0.33020683634938
39091,179983,293443.209198577,0.613348662903298
39093,89962,313943.223823252,0.286554998398845
39095,71779,217383.953744304,0.330194564794922
39097,218754,298680.154804709,0.732402191712509
39099,52066,263351.799457493,0.197705123364475
39101,195170,258436.473118685,0.755195261894668
39103,77294,269733.104415147,0.286557336622043
39105,20547,275264.98487272,0.0746444376479658
39107,251791,295966.074829338,0.85074277565491
39109,149207,260211.956169343,0.573405627460476
39111,30110,291662.865585075,0.10323563110991
39113,106327,295264.878715997,0.360107170423989
39115,34860,266512.613096696,0.130800563601664
39117,122431,259925.466391403,0.471023488770585
39119,94707,425309.33719791,0.222677923376815
39121,31557,254727.69983764,0.123885231249346
39123,108716,163009.122612171,0.666931999006312
39125,195259,266518.285400716,0.732628906517328
39127,43486,261077.727431695,0.166563423191192
39129,254709,320763.618981094,0.794070726627551
39131,43735,281780.461380412,0.155209483956932
39133,54704,311941.107578199,0.175366435109186
39135,189644,271504.847278758,0.698492133384601
39137,291513,308828.38756509,0.943932007994439
39139,121564,316945.169212218,0.383548991461687
39141,187663,441066.078288722,0.425475930337031
39143,142781,261277.127389155,0.546473399438969
39145,39224,390493.401066904,0.100447280012498
39147,209141,352656.870009616,0.593043884255813
39149,192087,260924.066186047,0.736179697058056
39151,90041,368132.618181689,0.244588486738116
39153,6840,264187.664791109,0.0258906864762529
39155,76377,395250.458138918,0.193236967667615
39157,80614,363241.83237248,0.221929284613166
39159,193301,276295.053537634,0.699618026182545
39161,217591,261855.807171964,0.830957320939251
39163,9685,263910.565758963,0.0366980381105529
39165,71825,256907.038579313,0.279575835668768
39167,59402,404463.379240627,0.146866201116962
39169,199017,355064.994974869,0.560508647195948
39171,214188,269222.487832692,0.795579900194321
39173,234540,394986.555028328,0.59379236334558
39175,193065,260402.676056085,0.741409431439246
40001,37396,367283.985160142,0.101817671096372
40003,309087,554601.504351325,0.557313670401085
40005,69810,624290.155252257,0.111823003154346
40007,320293,1161495.88062876,0.275759049465258
40009,144893,577072.293610053,0.251082926011882
40011,306237,594216.003845192,0.515363096951832
40013,142307,578782.586307517,0.245872981265525
40015,246503,817762.253047971,0.301436021387918
40017,209738,573806.555319497,0.365520397171512
40019,64339,526272.796135066,0.122254086611552
40021,43535,479441.008974872,0.0908036634018549
40023,65993,493044.893607693,0.133847852103524
40025,420400,1174277.34369622,0.358007418142571
40027,35953,344888.364369893,0.104245326065684
40029,46856,330734.359158672,0.1416726103668
40031,117649,684366.015170259,0.171909471528522
40033,152605,404887.887505176,0.376906804844957
40035,115339,487203.48573751,0.236736811981967
40037,65396,607932.313271891,0.107571186088199
40039,256376,632818.334246629,0.405133647566036
40041,71461,472162.771530795,0.151348230544134
40043,177391,639761.769845516,0.277276649467246
40045,129191,788145.078564097,0.163917790662818
40047,411411,677444.671780855,0.607298303665877
40049,92677,513372.932277196,0.180525684493936
40051,241656,704345.880875301,0.343092799378184
40053,424091,640473.530702316,0.662152266519055
40055,114682,409142.319135651,0.280298552939417
40057,137070,343845.153652396,0.398638743469301
40059,180069,664693.605146314,0.270905269143311
40061,53293,369104.080616286,0.144384748906102
40063,80902,514862.656734737,0.157133167344241
40065,337532,513697.615157034,0.657063591577739
40067,119419,485731.584249785,0.245853891062989
40069,50409,411552.154564351,0.122485083460104
40071,348727,588550.377600153,0.592518522240957
40073,255120,574774.836025208,0.44386076774734
40075,275481,649649.902941332,0.424045318490378
40077,28281,462148.658428322,0.061194595038268
40079,102841,1017224.50478638,0.101099609295783
40081,94973,609517.487372055,0.155816694299417
40083,103037,475991.207075222,0.21646828443139
40085,34960,328904.97056336,0.106292099934274
40087,79950,365259.216270603,0.218885647339201
40089,75379,1184496.35707483,0.0636380175842433
40091,48543,395699.380168004,0.122676462064181
40093,212821,611199.977254681,0.348201910863815
40095,26527,237753.42506725,0.111573576668755
40097,86253,419408.671727625,0.205653830772519
40099,31851,266479.876822926,0.119524972691145
40101,136890,518809.613904106,0.263854015676167
40103,176271,468295.146308468,0.376410051202814
40105,52657,362123.152706361,0.145411856730129
40107,41189,395813.406204751,0.104061659747556
40109,32645,453694.174165936,0.0719537562059598
40111,82257,446363.726320118,0.184282447586272
40113,119628,1437876.11114412,0.0831977102010631
40115,81160,301322.904846589,0.269345604647349
40117,43600,363746.029898453,0.11986385119357
40119,64697,438336.738814759,0.147596571929922
40121,80183,835527.920361031,0.095966870820251
40123,78382,461025.855808921,0.170016494763553
40125,77544,504187.799658214,0.153799834213693
40127,36594,893145.016749368,0.0409720698360778
40129,111568,730326.084971319,0.152764638010131
40131,59455,432478.029861325,0.137475191558434
40133,50892,405004.208903806,0.12565795337719
40135,62728,431088.563717123,0.145510703088755
40137,84814,556935.813008744,0.152286848895222
40139,678557,1306427.16374637,0.51939902876341
40141,280380,557525.819855113,0.502900475663825
40143,34567,364954.167890128,0.0947160028335575
40145,94906,359626.331982757,0.263901698957212
40147,58825,265935.189350538,0.22120051183772
40149,280244,641977.204505719,0.43653263392081
40151,244809,823348.155931043,0.297333513455398
40153,150118,795383.094171098,0.188736724604946
41001,151817,1963498.57039536,0.0773196386740586
41003,65805,432133.399399606,0.152279365796367
41005,81794,1197254.18624233,0.0683179903982766
41007,6257,530072.764892497,0.0118040397741789
41009,12706,421557.912786787,0.0301405800119007
41011,15224,1021467.89574843,0.0149040415889383
41013,58629,1906514.6017308,0.0307519281241143
41015,3117,1042164.85311466,0.00299088958016996
41017,32209,1931270.21308782,0.0166776247993296
41019,49387,3222832.07828955,0.0153240996739151
41021,226486,771021.609472032,0.293747927707356
41023,62210,2897786.48877169,0.0214681103114569
41025,183917,6486040.05669422,0.0283558224112692
41027,18219,334199.093142285,0.0545154082517012
41029,44474,1781281.25684694,0.0249674215282115
41031,66351,1140285.31843471,0.0581880683082735
41033,10636,1048735.19294746,0.0101417403282783
41035,125212,3807933.77263611,0.0328818743907197
41037,153269,5208709.89083629,0.0294255205630951
41039,84258,2914619.0453937,0.0289087522889697
41041,3498,627828.882965367,0.0055715818352896
41043,250309,1465284.82996507,0.170826173096986
41045,189847,6328132.06464026,0.0300004800880831
41047,222351,755737.405777357,0.294217274810274
41049,499002,1299538.62977393,0.383983968284813
41051,18543,275852.352880725,0.0672207425688255
41053,117938,474191.178305754,0.248714032220892
41055,257887,527113.246261921,0.489244013177117
41057,14636,706036.841777493,0.0207297964269866
41059,708548,2057887.92880292,0.344308351335811
41061,96005,1303641.87195388,0.0736436916191632
41063,79918,2013373.95329781,0.039693570024137
41065,217603,1523927.1539768,0.142790946031869
41067,97171,463534.010020825,0.209630788462824
41069,19751,1098253.69143234,0.0179840051110966
41071,113943,458202.39364823,0.248673951903176
42001,133914,331963.694344141,0.403399535194875
42003,12468,467172.475890446,0.0266882161159764
42005,78665,418125.448541985,0.188137316861021
42007,25156,278204.781034417,0.0904226013171498
42009,112843,647672.573837048,0.174228467528704
42011,163086,548097.604483627,0.29754919318366
42013,67347,336042.636180927,0.200412069032038
42015,167675,734320.306481124,0.228340410199878
42017,52638,386795.103818485,0.136087555091447
42019,84486,505268.754981342,0.16721002271973
42021,53328,440296.394447983,0.12111841176183
42023,1109,253589.410629801,0.00437321099980377
42025,14596,244067.58704499,0.0598031069046028
42027,71455,708645.756667975,0.100833172749074
42029,94847,480350.130181318,0.197453886322875
42031,61188,384534.752813178,0.15912215879673
42033,31175,732838.394507309,0.0425400746380914
42035,24234,569362.916334317,0.0425633621452268
42037,66982,309286.031672809,0.216569754662764
42039,129791,647907.354342959,0.200323393661152
42041,121236,349108.567951413,0.347273058095993
42043,66180,335916.87436832,0.197013026286486
42045,468,117639.156028578,0.00397826723515687
42047,8125,529216.705365829,0.0153528789201457
42049,85416,511296.594718591,0.167057635200977
42051,56545,506085.314465751,0.111730173517664
42053,1883,273445.726115397,0.0068861928352296
42055,209386,494269.995383774,0.423626766657003
42057,50442,280032.864666211,0.180128857590072
42059,33715,368596.730025651,0.0914685271289676
42061,72602,559738.74417175,0.129706940525316
42063,96354,529531.852943225,0.181960725241454
42065,49773,417561.144361821,0.11919930930372
42067,56512,250490.103743878,0.225605719169579
42069,24313,293687.089113039,0.0827853892843142
42071,295545,604111.287923629,0.489222773863088
42073,64501,228729.381928774,0.28199700211705
42075,87752,231574.542907182,0.37893629799875
42077,54982,221018.004582084,0.248767063588163
42079,30780,569476.536624028,0.0540496368515375
42081,72517,786508.450451763,0.0922011708308371
42083,17703,627004.205822087,0.028234260369576
42085,96160,430424.563141258,0.223407324382744
42087,41406,263063.798383043,0.157399080582382
42089,10832,389350.983222359,0.0278206565971707
42091,20378,309102.354783637,0.0659263822634546
42093,22894,83412.0485454839,0.274468741617299
42095,47258,236663.47634378,0.199684381933748
42097,93133,292913.935912751,0.317953462029001
42099,79568,352927.65747612,0.225451302312241
42101,167,85988.1325208349,0.00194212846708278
42103,1095,348733.062413654,0.00313993744218365
42105,42715,691999.520962708,0.0617269213432041
42107,77496,498290.446388456,0.155523752385142
42109,58493,210421.895295483,0.277979627157439
42111,119962,688030.199520831,0.174355718809357
42113,12826,287961.244522177,0.0445407159608668
42115,76451,527036.265522578,0.145058329001697
42117,114304,725690.636364667,0.157510644718531
42119,48587,202211.427596835,0.240278210670031
42121,22684,431529.45951633,0.052566515448157
42123,26005,565940.540413799,0.0459500568398686
42125,81715,548486.140382337,0.148982798258199
42127,39545,464492.398356818,0.085135946551319
42129,83447,657734.6834532,0.126870305153883
42131,31325,254245.324929179,0.123207771897972
42133,179152,578793.939811352,0.309526392170574
44001,408,15444.2773249595,0.0264175520430879
44003,992,107883.435092488,0.00919510951008899
44005,4244,65555.5203367248,0.0647390178310044
44007,3740,262068.217474839,0.0142710933665929
44009,7281,210738.288036894,0.0345499627420591
45001,24128,314364.682560294,0.0767516242711913
45003,55451,685240.538905206,0.0809219490846132
45005,28726,261180.674745789,0.109985166505751
45007,56252,456867.439445287,0.12312543014293
45009,54370,251754.694442475,0.215964195306886
45011,27448,350962.523516599,0.0782077804917021
45013,5518,368653.82644209,0.0149679715880198
45015,11077,706390.641825691,0.0156811250661123
45017,56369,243937.248840728,0.231079920216713
45019,10389,587543.259835922,0.0176821022555875
45021,20921,251496.643775729,0.0831860007589455
45023,27126,371623.213226056,0.0729932873797618
45025,52503,511350.983354265,0.102675073890737
45027,111991,388612.640004198,0.288181568151747
45029,31450,676151.18532032,0.0465132660901879
45031,107607,358793.877691821,0.29991314426058
45033,87357,259248.935101667,0.336961846982099
45035,43418,363781.676085189,0.119351805916229
45037,22693,320440.40810801,0.0708181597133372
45039,7673,439235.067940795,0.0174690059151522
45041,75104,512323.482395935,0.146594881126214
45043,12666,520704.360390061,0.0243247434888232
45045,17296,502998.595869252,0.0343857818730291
45047,12538,291586.594779492,0.0429992332448674
45049,36794,358383.775670984,0.102666477942849
45051,92254,725221.637270479,0.127208008226584
45053,9672,419285.937450147,0.0230677901071986
45055,27514,465031.698190583,0.0591658592458443
45057,21708,351451.775367813,0.0617666534114998
45059,32218,456237.376569553,0.0706167483301061
45061,86304,262517.913685084,0.328754707777886
45063,37161,447362.742240223,0.0830668191407979
45065,3703,229689.708806481,0.0161217497259308
45067,31300,313197.786456707,0.0999368493440056
45069,52509,307119.188556042,0.170972710128851
45071,37774,403395.691993826,0.0936400679275925
45073,17182,401001.842553538,0.0428476834185768
45075,142257,708082.778455286,0.200904476607015
45077,12631,318039.409167735,0.0397152039524083
45079,40270,484676.977032117,0.0830862655094334
45081,32720,289733.691636124,0.112931291543039
45083,34327,517362.008311653,0.0663500594332815
45085,96118,425650.103919892,0.225814581307114
45087,10105,328694.09058411,0.0307428709230604
45089,106476,597865.921813697,0.178093442216931
45091,29107,435862.454349008,0.0667802415867029
46003,242529,453414.371059606,0.534894823543467
46005,464064,805566.503865097,0.57607161888364
46007,172627,758170.780464652,0.227688806332267
46009,216285,360671.620856508,0.599672908798245
46011,292257,507019.047368144,0.576422131509772
46013,841107,1096339.41324287,0.767195806189332
46015,273231,523021.891086321,0.522408344003531
46017,90716,301699.31330741,0.300683481859857
46019,122872,1440006.25095733,0.085327407376401
46021,280640,469553.146212344,0.597674623764714
46023,448365,702169.933902088,0.638542008639352
46025,322871,612807.582345805,0.526871744576106
46027,179777,263694.125414429,0.68176338671731
46029,206799,440054.417739166,0.469939606702406
46031,394374,1580604.2839824,0.24950837094175
46033,55167,996443.52121219,0.0553639005378734
46035,183763,278805.316052648,0.659108666225358
46037,353293,658233.734515403,0.53672879628404
46039,183541,398552.738620322,0.460518727422041
46041,201697,1473520.88567302,0.136880991617486
46043,161640,276352.472426595,0.584905206675634
46045,552358,720627.472559831,0.766495895636479
46047,84076,1113529.0265149,0.0755040937398279
46049,402492,628296.456508612,0.640608419529553
46051,266540,436125.489625499,0.611154372629946
46053,194231,649567.778209273,0.299015755577433
46055,377031,1158746.29235146,0.325378387390468
46057,187723,324491.902714602,0.578513665301248
46059,596515,919445.143240059,0.648777150421312
46061,191880,278132.642819225,0.68988666003046
46063,220833,1709804.48889143,0.129156872282619
46065,260198,474577.299984891,0.548273168582407
46067,416483,520328.482217387,0.800423221548726
46069,205906,550802.790395019,0.37382889773004
46071,185366,1192884.7959994,0.155393044342308
46073,223059,336724.884747863,0.662436933246038
46075,238127,620590.023740596,0.383710647755331
46077,319676,532631.590533828,0.600182200382831
46079,172273,360249.967894637,0.478204067600043
46081,34617,512033.818796481,0.0676068625337407
46083,221134,369467.549898042,0.598520763355332
46085,477065,1051062.41734072,0.453888362983255
46087,248052,367491.38688405,0.674987248281454
46089,324054,727467.47849492,0.445454964764123
46091,334620,536372.115126594,0.623857934749317
46093,449585,2221397.59178143,0.202388353018543
46095,116914,836679.180130318,0.13973575867131
46097,234592,364908.950323564,0.642878174931
46099,266792,516378.051240571,0.516660224730789
46101,181623,332402.630103465,0.546394593639248
46102,64243,1339904.76700256,0.0479459448030141
46103,242020,1777129.65564972,0.136185899115795
46105,368796,1837094.36435498,0.200749622423173
46107,393055,551128.158745184,0.713182576072529
46109,425404,704675.455700367,0.60368783467447
46111,178463,364314.674484634,0.489859488236254
46115,718746,962239.152860466,0.746951522252416
46117,259388,924436.243702634,0.280590469885815
46119,438635,644305.293026488,0.680787516023041
46121,109746,888699.5598099,0.123490552896724
46123,384836,1031864.74691606,0.372951979559492
46125,358467,394920.963870207,0.907693014032582
46127,178315,294884.324815304,0.604694739578594
46129,279123,452771.387784816,0.616476675714006
46135,196380,333561.033195106,0.588737833430123
46137,221572,1255198.55220963,0.176523466833154
47001,14799,215811.93306357,0.0685735945641187
47003,81092,303129.051698186,0.267516424261243
47005,28368,252355.967811584,0.112412637775146
47007,33555,260195.409993031,0.128960768373657
47009,36546,357644.708681162,0.102185210945147
47011,29328,210407.565407334,0.139386623020057
47013,11517,307321.331383232,0.0374754331180423
47015,48642,170006.618937891,0.286118271770174
47017,115265,382500.839294804,0.301345744005446
47019,8456,218405.357659033,0.0387169989355354
47021,18458,193598.772909808,0.0953415133917146
47023,43078,182871.195653144,0.235564709062805
47025,33856,278146.615887204,0.121719978120207
47027,20666,151378.778711038,0.136518474887743
47029,21466,279126.423564728,0.0769042204097246
47031,73152,274536.648434068,0.266456228766733
47033,133798,169938.045464926,0.787333993597183
47035,46805,436036.044149423,0.107342043457216
47037,9801,322225.21889259,0.0304166136768676
47039,34427,213682.346025097,0.161112982145734
47041,26862,194825.531527469,0.137877206285012
47043,42996,313535.582724904,0.13713276058279
47045,225054,327904.409246203,0.686340267632758
47047,139761,450606.372259446,0.310162058515075
47049,28811,319108.336142232,0.0902859522515214
47051,71055,354878.339724539,0.200223547188464
47053,246227,385756.876722313,0.638295814949909
47055,74136,390996.054678456,0.189608051316444
47057,26231,179575.374506399,0.146072366949541
47059,85658,398188.014290336,0.215119483575272
47061,10728,230684.189354423,0.0465051377384061
47063,22843,103160.613235484,0.221431409561869
47065,14874,346984.766885436,0.0428664351277154
47067,13671,142287.23453695,0.0960802987315763
47069,56126,427371.187462238,0.131328460239167
47071,41003,369591.658822754,0.110941356551729
47073,40076,311715.553493003,0.128565929902819
47075,213010,341188.661338962,0.624317347370404
47077,55412,332805.667628564,0.16649956833621
47079,129004,359617.492529068,0.358725597836631
47081,46553,391989.372348475,0.118760872829518
47083,14730,128187.940928137,0.114909404842206
47085,105470,339688.039287015,0.31049076741523
47087,18868,197638.231260396,0.0954673591221358
47089,35546,176097.128306342,0.201854512574239
47091,9865,191001.635308891,0.0516487724518493
47093,20423,325327.947693829,0.0627766539726257
47095,60676,106102.415151558,0.571862571773977
47097,181229,302012.993820159,0.600070207932567
47099,114066,394963.139075319,0.288801634165278
47101,13700,180538.833444811,0.0758839510513842
47103,97864,365018.932480751,0.268106641304587
47105,25873,146733.985567298,0.176325885921865
47107,52422,275274.733427106,0.190435203941017
47109,46487,360218.697202882,0.129052157372658
47111,49433,196571.921131884,0.251475387305364
47113,106803,356591.334519344,0.299510923741211
47115,28925,318882.772419926,0.0907073147304102
47117,53039,240295.728007281,0.220723857389562
47119,82689,392402.308173821,0.210725060168024
47121,16654,124886.483307652,0.133353102424813
47123,39096,406895.331342242,0.0960836780088688
47125,95674,345068.280068061,0.277261068392404
47127,13063,82702.4273741779,0.157951833032638
47129,17338,334195.122405918,0.0518798714810117
47131,206349,348702.552065157,0.591762230525467
47133,36272,277432.046430644,0.130741925695551
47135,13727,265449.494581284,0.0517122853130791
47137,13313,104300.848645303,0.127640380427523
47139,14291,278147.41749706,0.0513792295057028
47141,26572,256708.042392046,0.10351058639378
47143,28062,201902.707724609,0.138987734816692
47145,15183,230891.803836064,0.0657580726026123
47147,141821,304854.860636733,0.465208262396691
47149,59066,396330.551311372,0.149032164703335
47151,7844,340672.369981432,0.023025054836198
47153,3445,170144.619385808,0.0202474813040568
47155,15392,379207.884817584,0.0405898733023556
47157,54017,487208.290701644,0.110870445004555
47159,44282,201148.856419842,0.220145422589795
47161,13756,294256.677641775,0.0467483018915425
47163,32256,264667.898037232,0.121873488395115
47165,69813,338850.403690449,0.206028971013936
47167,161914,291591.00734028,0.555277755226004
47169,14412,73178.6736492363,0.196942623872637
47171,1059,119080.808111088,0.00889312070348131
47173,14037,143093.266096601,0.0980968593625063
47175,8487,174985.796318728,0.0485010793935605
47177,88160,276911.025229016,0.318369410994338
47179,49005,208990.866026197,0.234483931914312
47181,32863,469829.846910615,0.0699465992126553
47183,197005,371426.024861756,0.530401713432237
47185,45078,241074.059795039,0.18698818130132
47187,59761,373033.581767331,0.16020273487676
47189,53651,365496.008955632,0.146789564551751
48001,69021,680074.738150634,0.101490315884535
48003,71538,960438.828058751,0.0744847021070497
48005,12862,510633.585776619,0.0251883157674368
48007,1767,161323.958802217,0.010953115787137
48009,123796,578105.062889676,0.214141006448208
48011,112540,581838.675450725,0.193421312037774
48013,81698,780506.983530513,0.104672990407402
48015,49714,413757.173732745,0.12015259953441
48017,221376,529261.965187413,0.418273018960677
48019,7984,506235.878492554,0.0157713041275826
48021,39502,568465.941592875,0.0694887716391823
48023,153504,555187.620029259,0.276490315097282
48025,63092,563353.19238676,0.111993685049867
48027,156364,674451.57325874,0.231838735647836
48029,76669,793807.930557023,0.0965838171284086
48031,17601,453921.145647597,0.038775457298622
48033,76543,574363.363805034,0.133265811894615
48035,72399,629101.605407842,0.115083158869169
48037,66589,566361.090544355,0.117573401689721
48039,124340,872493.07185224,0.14251116027321
48041,26326,375128.439874243,0.0701786300415545
48043,24038,3957608.33744206,0.0060738703657413
48045,94861,576000.437201264,0.16468911110714
48047,11328,603746.897433013,0.0187628293381945
48049,60660,604449.477336487,0.100355782037068
48051,75544,421812.694002237,0.179093709303114
48053,41679,636672.026432048,0.0654638467996966
48055,58230,348506.345944746,0.167084475440892
48057,31143,324435.908141056,0.095991224209559
48059,73592,575598.1911547,0.127853077252324
48061,168839,570700.421900318,0.295845234243563
48063,13759,125342.317615561,0.109771386565553
48065,342586,588950.279852179,0.581689170919464
48067,31667,599646.548609965,0.0528094426181673
48069,390367,572444.422737015,0.681929955983408
48071,93123,382141.520889238,0.243687207250613
48073,74816,673891.132324102,0.111020899981242
48075,119722,445766.895164443,0.268575350253039
48077,116999,696805.509348057,0.167907685043229
48079,288531,496052.643502059,0.581653991324415
48081,44131,583453.660591159,0.0756375407008094
48083,145205,808265.200542078,0.179650193899992
48085,93314,538410.959632846,0.173313708293815
48087,136818,587802.025872746,0.232762042282617
48089,137740,614586.347450133,0.224118222885151
48091,7577,358097.999286279,0.0211590123795766
48093,169567,600161.870820191,0.282535442926867
48095,144536,629603.260960761,0.22956679064756
48097,147151,559888.873540187,0.262821797242659
48099,121551,673438.132809124,0.180493194665072
48101,98659,576360.632583827,0.17117581323643
48103,96,502444.235950936,0.000191065979328648
48105,6604,1796687.17847466,0.00367565376940387
48107,301457,576127.046832432,0.523247435886619
48109,17163,2439780.04301875,0.00703465054118739
48111,411259,962004.744001047,0.427502049823106
48113,35546,558847.908516393,0.0636058567247144
48115,450517,576195.771286785,0.781881822898294
48117,540253,957965.926641817,0.563958471773496
48119,66864,164372.701502448,0.406782874460479
48121,116619,562366.817636631,0.207371765798871
48123,39658,581744.86930599,0.0681707774188215
48125,136259,577103.417521212,0.236108461435323
48127,41629,850486.287935054,0.0489472912033344
48129,78918,593303.530407148,0.133014546442768
48131,42027,1147825.4166634,0.0366144531998323
48133,87490,592965.140344721,0.147546616229645
48135,1934,574645.668606241,0.0033655522100963
48137,12310,1355438.05786339,0.00908193475060349
48139,203455,598850.735352029,0.339742423260783
48141,54881,648634.02924503,0.0846101152970314
48143,140689,693234.30679867,0.202945813010462
48145,253061,489916.837493323,0.516538687044919
48147,163905,570134.150514216,0.28748497147938
48149,74854,607957.545202344,0.123123728935853
48151,206781,575328.565083486,0.359413755112253
48153,326526,634971.19984752,0.514237496249296
48155,77057,450813.776701514,0.170928671620921
48157,96295,551534.707637747,0.174594633241554
48159,34266,182010.394174215,0.188263973359684
48161,45766,561747.594779751,0.0814707538141643
48163,121521,725440.4878809,0.167513396384833
48165,648081,961512.357618075,0.674022538415909
48167,8259,242823.06723386,0.0340124193886649
48169,97848,571786.312165011,0.171126866660219
48171,55738,677249.462977762,0.0823005451417098
48173,162479,576139.285961953,0.282013401895891
48175,48073,545287.101270431,0.088160897054043
48177,65113,682679.246657962,0.0953786134832119
48179,144951,592623.365926995,0.244592110831243
48181,184758,597012.617512027,0.309470846311348
48183,4227,174963.496540725,0.0241593251368072
48185,55748,503978.34448859,0.110615863974414
48187,81585,455201.175490399,0.179228447536645
48189,476041,642995.240374105,0.740349181625406
48191,140356,565434.839251582,0.248226657179061
48193,68145,534985.310307346,0.127377329222089
48195,324520,588678.320364852,0.551268814857779
48197,121927,444873.05594318,0.274071442113979
48199,6385,569968.720627693,0.0112023691282012
48201,74411,1092490.61028451,0.0681113405456376
48203,26501,576037.489664723,0.046005686219181
48205,358499,935648.588836269,0.383155603799809
48207,332574,578005.137921496,0.575382428599051
48209,11350,433185.27634992,0.0262012598757666
48211,29170,580023.052107767,0.050291104627649
48213,68636,559214.774508716,0.12273638524715
48215,310143,1005564.58113562,0.308426734411971
48217,246249,613668.95216711,0.401273356148126
48219,442215,581370.752253366,0.760641979814077
48221,36354,269272.532108663,0.135008200484889
48223,101540,491155.852290776,0.206736821981073
48225,96553,787838.227055657,0.122554347687395
48227,237055,576506.527554456,0.411192221891379
48229,66538,2925130.72000714,0.0227470176101523
48231,149373,537869.290552688,0.277712452864732
48233,94673,567951.608051278,0.166692018576788
